x, y
166.49948219621794, 14.300604217084636
166.5443415960774, 14.237873613355273
166.58920099593686, 14.175143009625922
166.63406039579633, 14.112412405896558
177.13115996290873, -0.5665488667728544
177.1760193627682, -0.6292794705022173
165.8535793943157, 15.07124266570681
165.89843879417515, 15.008512061977447
165.94329819403458, 14.945781458248096
165.98815759389404, 14.883050854518734
166.0330169937535, 14.820320250789383
166.07787639361297, 14.75758964706002
166.1227357934724, 14.694859043330668
166.16759519333186, 14.632128439601304
166.21245459319132, 14.569397835871953
177.15814815889826, -0.7368694740910304
177.20300755875772, -0.7996000778203932
165.4319735917107, 15.528228095682195
165.47683299157012, 15.465497491952842
165.52169239142958, 15.40276688822348
165.56655179128904, 15.34003628449413
165.6114111911485, 15.277305680764766
165.65627059100794, 15.214575077035414
165.7011299908674, 15.15184447330605
165.74598939072686, 15.0891138695767
177.18513635488782, -0.9071900814092063
177.22999575474725, -0.9699206851385577
165.01036778910571, 15.985213525657603
165.05522718896518, 15.92248292192824
165.1000865888246, 15.85975231819889
165.14494598868407, 15.797021714469526
165.18980538854353, 15.734291110740175
165.23466478840297, 15.671560507010824
165.27952418826243, 15.60882990328146
165.3243835881219, 15.54609929955211
177.21212455087738, -1.077510688727368
177.25698395073684, -1.1402412924567193
164.54390258664125, 16.504929559362363
164.5887619865007, 16.442198955633
164.63362138636015, 16.37946835190365
164.6784807862196, 16.316737748174287
164.72334018607907, 16.254007144444937
164.76819958593853, 16.191276540715585
164.81305898579797, 16.12854593698622
164.85791838565743, 16.06581533325687
164.9027777855169, 16.003084729527508
177.23911274686694, -1.2478312960455298
164.12229678403625, 16.961914989337746
164.1671561838957, 16.899184385608397
164.21201558375517, 16.836453781879033
164.2568749836146, 16.773723178149684
164.30173438347407, 16.71099257442033
164.34659378333353, 16.648261970690967
164.39145318319297, 16.585531366961618
164.43631258305243, 16.522800763232254
177.221241542997, -1.3554212996343429
177.26610094285647, -1.4181519033637058
163.70069098143128, 17.418900419313157
163.74555038129074, 17.356169815583794
163.79040978115017, 17.293439211854444
163.83526918100964, 17.23070860812509
163.8801285808691, 17.167978004395728
163.92498798072856, 17.10524740066638
163.969847380588, 17.042516796937015
164.01470678044745, 16.979786193207662
177.2482297389866, -1.5257419069525047
163.27908517882628, 17.87588584928855
163.32394457868574, 17.81315524555919
163.36880397854517, 17.750424641829838
163.41366337840464, 17.687694038100474
163.4585227782641, 17.624963434371125
163.50338217812356, 17.56223283064176
163.548241577983, 17.49950222691241
163.59310097784245, 17.436771623183045
177.2303585351167, -1.6333319105413293
177.27521793497615, -1.6960625142706807
162.85747937622128, 18.33287127926395
162.90233877608074, 18.2701406755346
162.94719817594017, 18.207410071805235
162.99205757579963, 18.144679468075886
163.0369169756591, 18.081948864346522
163.08177637551856, 18.01921826061717
163.126635775378, 17.956487656887806
163.17149517523745, 17.893757053158456
177.25734673110622, -1.8036525178594796
162.43587357361628, 18.789856709239345
162.48073297347574, 18.72712610550998
162.52559237333517, 18.664395501780632
162.57045177319463, 18.60166489805127
162.6153111730541, 18.538934294321916
162.66017057291356, 18.476203690592552
162.705029972773, 18.413473086863203
162.74988937263245, 18.35074248313385
177.23947552723632, -1.9112425214483042
177.28433492709578, -1.9739731251776556
161.96940837115184, 19.309572742944106
162.0142677710113, 19.246842139214742
162.05912717087077, 19.184111535485393
162.1039865707302, 19.12138093175603
162.14884597058966, 19.058650328026676
162.19370537044912, 18.995919724297313
162.23856477030859, 18.933189120567963
162.28342417016802, 18.87045851683861
162.32828357002748, 18.80772791310925
177.2664637232259, -2.081563128766466
161.54780256854684, 19.76655817291949
161.5926619684063, 19.70382756919014
161.63752136826577, 19.641096965460775
161.6823807681252, 19.578366361731423
161.72724016798466, 19.515635758002063
161.77209956784412, 19.45290515427271
161.81695896770356, 19.390174550543357
161.86181836756302, 19.327443946813997
177.24859251935598, -2.189153132355279
161.12619676594184, 20.223543602894885
161.1710561658013, 20.160812999165522
161.21591556566077, 20.09808239543617
161.2607749655202, 20.03535179170681
161.30563436537966, 19.972621187977456
161.35049376523912, 19.909890584248103
161.39535316509858, 19.847159980518743
161.44021256495802, 19.78442937678939
177.23072131548608, -2.2967431359441037
177.27558071534554, -2.359473739673455
160.70459096333684, 20.680529032870282
160.7494503631963, 20.61779842914093
160.79430976305574, 20.55506782541158
160.8391691629152, 20.492337221682217
160.88402856277466, 20.429606617952864
160.92888796263412, 20.366876014223504
160.97374736249355, 20.30414541049415
161.01860676235302, 20.241414806764787
177.25770951147564, -2.4670637432622655
160.28298516073187, 21.13751446284569
160.3278445605913, 21.07478385911634
160.37270396045076, 21.012053255386977
160.41756336031023, 20.949322651657624
160.4624227601697, 20.886592047928264
160.50728216002912, 20.82386144419891
160.55214155988858, 20.761130840469548
160.59700095974804, 20.6984002367402
177.23983830760574, -2.574653746851064
159.9062387579863, 21.531769289091724
159.95109815784576, 21.46903868536237
159.99595755770522, 21.40630808163301
160.04081695756466, 21.343577477903658
160.08567635742412, 21.280846874174294
160.13053575728358, 21.218116270444945
160.17539515714304, 21.15538566671558
177.22196710373584, -2.682243750439889
159.48463295538133, 21.988754719067117
159.5294923552408, 21.926024115337757
159.57435175510022, 21.863293511608404
159.6192111549597, 21.80056290787904
159.66407055481915, 21.73783230414969
159.7089299546786, 21.675101700420328
159.75378935453804, 21.612371096690975
159.7986487543975, 21.549640492961625
177.20409589986593, -2.789833754028702
159.1078865526358, 22.38300954531318
159.15274595249525, 22.320278941583815
159.19760535235469, 22.257548337854466
159.24246475221415, 22.194817734125103
159.2873241520736, 22.13208713039575
159.33218355193307, 22.0693565266664
159.37704295179253, 22.006625922937037
177.18622469599603, -2.8974237576174864
158.6862807500308, 22.839994975288562
158.73114014989025, 22.777264371559212
158.77599954974968, 22.71453376782986
158.82085894960915, 22.651803164100496
158.8657183494686, 22.589072560371147
158.91057774932807, 22.526341956641783
158.9554371491875, 22.46361135291243
159.00029654904696, 22.40088074918307
177.16835349212613, -3.0050137612063113
158.30953434728525, 23.234249801534606
158.35439374714468, 23.171519197805242
158.39925314700415, 23.108788594075893
158.4441125468636, 23.04605799034653
158.48897194672307, 22.98332738661718
158.53383134658253, 22.920596782887817
158.57869074644196, 22.857866179158464
177.1504822882562, -3.112603764795124
157.88792854468025, 23.69123523150999
157.93278794453968, 23.62850462778064
157.97764734439914, 23.565774024051276
158.0225067442586, 23.503043420321927
158.06736614411807, 23.440312816592563
158.1122255439775, 23.37758221286321
158.15708494383696, 23.314851609133846
158.20194434369643, 23.252121005404497
177.1326110843863, -3.220193768383949
157.5111821419347, 24.085490057756036
157.55604154179417, 24.022759454026687
157.60090094165363, 23.960028850297324
157.6457603415131, 23.89729824656797
157.69061974137256, 23.834567642838607
157.735479141232, 23.771837039109258
157.78033854109145, 23.709106435379905
177.11473988051642, -3.3277837719727477
157.13443573918917, 24.479744884002084
157.17929513904863, 24.41701428027273
157.2241545389081, 24.354283676543368
157.26901393876753, 24.29155307281402
157.313873338627, 24.228822469084665
157.35873273848645, 24.166091865355302
157.4035921383459, 24.103361261625952
177.09686867664652, -3.4353737755615583
156.75768933644363, 24.87399971024813
156.8025487363031, 24.811269106518765
156.84740813616253, 24.748538502789412
156.892267536022, 24.68580789906005
156.93712693588145, 24.6230772953307
156.9819863357409, 24.560346691601335
157.02684573560035, 24.497616087871986
177.07899747277662, -3.542963779150371
156.33608353383863, 25.33098514022351
156.3809429336981, 25.268254536494158
156.42580233355753, 25.205523932764795
156.470661733417, 25.142793329035445
156.51552113327645, 25.08006272530608
156.5603805331359, 25.017332121576732
156.60523993299535, 24.95460151784737
156.6500993328548, 24.891870914118016
177.0611262689067, -3.650553782739196
155.95933713109312, 25.725239966469555
156.00419653095256, 25.662509362740206
156.04905593081202, 25.599778759010842
156.09391533067148, 25.537048155281493
156.13877473053094, 25.47431755155213
156.18363413039037, 25.411586947822776
156.22849353024984, 25.348856344093427
177.04325506503682, -3.7581437863279947
155.58259072834755, 26.11949479271559
155.62745012820702, 26.05676418898624
155.67230952806648, 25.994033585256876
155.71716892792594, 25.931302981527523
155.76202832778537, 25.868572377798174
155.80688772764483, 25.80584177406881
155.8517471275043, 25.743111170339457
177.02538386116692, -3.865733789916808
155.20584432560202, 26.513749618961636
155.25070372546148, 26.451019015232283
155.2955631253209, 26.388288411502934
155.34042252518037, 26.32555780777357
155.38528192503983, 26.262827204044218
155.4301413248993, 26.200096600314858
155.47500072475876, 26.137365996585505
176.96265325743755, -3.9105931897762556
154.87395732271597, 26.84527384147833
154.9188167225754, 26.78254323774898
154.96367612243486, 26.71981263401962
155.00853552229432, 26.657082030290265
155.05339492215379, 26.594351426560902
155.09825432201322, 26.531620822831552
176.94478205356768, -4.018183193365066
154.4972109199704, 27.239528667724365
154.54207031982986, 27.17679806399501
154.58692971968932, 27.114067460265648
154.63178911954878, 27.0513368565363
154.67664851940822, 26.988606252806946
154.72150791926768, 26.925875649077582
154.76636731912714, 26.863145045348233
176.88205144983831, -4.0630425932245275
154.16532391708432, 27.571052890241045
154.21018331694376, 27.508322286511692
154.25504271680322, 27.44559168278233
154.29990211666268, 27.38286107905298
154.34476151652214, 27.320130475323616
154.38962091638157, 27.257399871594263
176.86418024596838, -4.17063259681334
153.83343691419822, 27.902577112757726
153.87829631405768, 27.839846509028362
153.92315571391714, 27.77711590529901
153.9680151137766, 27.71438530156965
154.01287451363604, 27.651654697840296
154.0577339134955, 27.588924094110933
176.84630904209848, -4.278222600402165
153.59126871103106, 28.108640127815708
153.63612811089052, 28.04590952408636
153.68098751074996, 27.983178920357005
153.72584691060942, 27.920448316627642
176.78357843836915, -4.323082000261598
153.34910050786388, 28.314703142873675
153.3939599077233, 28.251972539144322
153.43881930758278, 28.189241935414962
153.48367870744224, 28.12651133168561
176.76570723449922, -4.430672003850412
153.1069323046967, 28.520766157931643
153.15179170455616, 28.45803555420229
153.19665110441562, 28.395304950472926
153.24151050427506, 28.332574346743577
176.70297663076988, -4.475531403709874
152.86476410152954, 28.726829172989635
152.909623501389, 28.664098569260275
152.95448290124844, 28.601367965530923
152.9993423011079, 28.53863736180156
176.68510542689998, -4.58312140729867
152.62259589836236, 28.932892188047603
152.66745529822182, 28.87016158431824
152.71231469808126, 28.80743098058889
152.75717409794072, 28.744700376859527
176.62237482317062, -4.627980807158131
152.38042769519518, 29.13895520310556
152.4252870950546, 29.076224599376207
152.47014649491408, 29.013493995646854
152.51500589477354, 28.950763391917494
176.60450361930071, -4.735570810746944
152.2279782917469, 29.21955701070481
152.27283769160636, 29.15682640697546
176.54177301557135, -4.780430210606406
151.98581008857974, 29.425620025762793
152.0306694884392, 29.36288942203344
152.07552888829866, 29.300158818304077
152.1203882881581, 29.237428214574727
176.47904241184202, -4.825289610465854
151.83336068513148, 29.50622183336206
151.87822008499091, 29.443491229632706
176.46117120797211, -4.932879614054664
151.63605188182376, 29.649554244690663
151.6809112816832, 29.58682364096131
151.72577068154266, 29.52409303723195
176.39844060424275, -4.9777390139141255
151.48360247837547, 29.730156052289914
151.52846187823494, 29.667425448560564
176.38056940037282, -5.085329017502939
151.33115307492722, 29.810757859889183
151.37601247478668, 29.748027256159826
176.31783879664349, -5.130188417362387
151.1338442716195, 29.95409027121779
151.17870367147896, 29.891359667488434
151.22356307133842, 29.828629063759077
176.29996759277358, -5.2377784209512
150.98139486817124, 30.03469207881706
151.02625426803067, 29.9719614750877
176.23723698904422, -5.282637820810647
150.82894546472298, 30.115293886416318
150.87380486458244, 30.052563282686968
176.21936578517435, -5.3902278243994575
150.63163666141526, 30.25862629774493
150.67649606127472, 30.195895694015572
150.72135546113415, 30.133165090286216
176.15663518144498, -5.435087224258919
150.47918725796697, 30.33922810534418
150.52404665782643, 30.276497501614823
176.13876397757505, -5.542677227847732
150.3267378545187, 30.419829912943435
150.37159725437817, 30.357099309214075
176.0760333738457, -5.587536627707194
150.17428845107045, 30.500431720542714
150.21914785092991, 30.437701116813358
176.01330277011635, -5.632396027566627
150.02183904762217, 30.581033528141962
150.06669844748163, 30.518302924412605
175.99543156624645, -5.7399860311554525
149.91424904403337, 30.598904732011857
175.9327009625171, -5.784845431014914
149.7617996405851, 30.679506539611108
149.80665904044454, 30.61677593588175
175.86997035878773, -5.829704830874376
149.60935023713685, 30.76010834721039
149.65420963699628, 30.69737774348103
175.85209915491785, -5.93729483446316
149.50176023354803, 30.777979551080286
175.7893685511885, -5.982154234322622
149.34931083009974, 30.858581358679533
149.3941702299592, 30.79585075495018
175.77149734731856, -6.089744237911447
149.24172082651097, 30.876452562549442
175.70876674358922, -6.134603637770894
149.08927142306268, 30.957054370148708
149.13413082292215, 30.89432376641935
175.64603613985986, -6.179463037630342
148.98168141947386, 30.974925574018602
175.62816493598996, -6.2870530412191545
148.87409141588506, 30.992796777888497
175.5654343322606, -6.331912441078616
148.76650141229626, 31.01066798175841
175.50270372853126, -6.376771840938064
148.65891140870744, 31.028539185628304
175.48483252466136, -6.484361844526888
148.5513214051186, 31.046410389498213
175.422101920932, -6.529221244386336
148.44373140152985, 31.064281593368122
175.40423071706212, -6.636811247975135
148.33614139794102, 31.082152797238013
175.34150011333276, -6.681670647834597
148.2285513943522, 31.100024001107908
175.2787695096034, -6.726530047694059
148.12096139076337, 31.117895204977803
175.26089830573346, -6.834120051282872
148.01337138717457, 31.135766408847726
175.19816770200413, -6.878979451142305
147.90578138358575, 31.15363761271762
175.13543709827476, -6.923838851001767
147.79819137999695, 31.17150881658752
175.11756589440486, -7.031428854590591
147.69060137640813, 31.189380020457413
175.0548352906755, -7.076288254450053
147.58301137281933, 31.207251224327337
174.99210468694616, -7.121147654309486
147.4754213692305, 31.22512242819723
174.97423348307623, -7.228737657898299
147.32297196578224, 31.30572423579648
147.3678313656417, 31.242993632067122
174.91150287934687, -7.273597057757761
147.21538196219345, 31.323595439666388
174.84877227561753, -7.318456457617208
147.10779195860462, 31.341466643536283
174.83090107174763, -7.426046461206034
147.00020195501583, 31.359337847406195
174.76817046801827, -7.470905861065481
146.892611951427, 31.37720905127609
174.7054398642889, -7.515765260924943
146.7850219478382, 31.395080255146
174.68756866041903, -7.623355264513742
146.67743194424938, 31.412951459015893
174.62483805668967, -7.668214664373203
146.56984194066058, 31.430822662885802
174.5621074529603, -7.713074064232651
146.46225193707178, 31.44869386675571
174.54423624909043, -7.820664067821461
146.35466193348296, 31.466565070625602
174.48150564536107, -7.865523467680923
146.24707192989413, 31.484436274495497
174.4187750416317, -7.910382867540385
146.13948192630534, 31.502307478365392
174.40090383776177, -8.017972871129198
146.0318919227165, 31.52017868223532
174.33817323403244, -8.06283227098863
145.9243019191277, 31.538049886105213
174.27544263030308, -8.107691670848093
145.8167119155389, 31.555921089975108
174.25757142643317, -8.215281674436918
145.7091219119501, 31.573792293845003
174.1948408227038, -8.26014107429638
145.60153190836127, 31.591663497714926
174.13211021897447, -8.305000474155813
145.49394190477244, 31.60953470158482
174.11423901510454, -8.412590477744626
145.38635190118364, 31.62740590545471
174.05150841137518, -8.457449877604088
145.27876189759485, 31.64527710932462
173.98877780764585, -8.502309277463535
145.17117189400602, 31.663148313194515
173.97090660377594, -8.609899281052359
145.06358189041723, 31.681019517064428
173.90817600004658, -8.654758680911806
144.9559918868284, 31.698890720934322
173.84544539631722, -8.699618080771268
144.8484018832396, 31.71676192480423
173.82757419244734, -8.807208084360068
144.74081187965078, 31.734633128674126
173.76484358871798, -8.85206748421953
144.63322187606198, 31.75250433254402
173.70211298498862, -8.896926884078992
144.52563187247316, 31.77037553641393
173.68424178111871, -9.00451688766779
144.41804186888436, 31.788246740283842
173.62151117738938, -9.049376287527238
144.355311265155, 31.74338734042438
173.55878057366002, -9.0942356873867
144.24772126156617, 31.761258544294268
173.54090936979009, -9.201825690975523
144.14013125797737, 31.77912974816419
173.47817876606075, -9.246685090834957
144.03254125438855, 31.79700095203409
173.4154481623314, -9.291544490694418
143.92495125079975, 31.814872155903984
173.39757695846149, -9.399134494283231
143.81736124721093, 31.83274335977388
173.33484635473212, -9.443993894142693
143.70977124362213, 31.850614563643802
173.2721157510028, -9.488853294002126
143.6021812400333, 31.868485767513697
173.20938514727342, -9.533712693861588
143.49459123644448, 31.88635697138359
173.1915139434035, -9.641302697450413
143.3870012328557, 31.904228175253504
173.12878333967416, -9.686162097309861
143.32427062912635, 31.859368775394042
173.0660527359448, -9.731021497169323
143.21668062553752, 31.877239979263944
173.0481815320749, -9.838611500758121
143.1090906219487, 31.89511118313384
172.98545092834553, -9.883470900617583
143.00150061835993, 31.91298238700375
172.9227203246162, -9.92833030047703
142.8939106147711, 31.930853590873646
172.9048491207463, -10.035920304065856
142.78632061118228, 31.94872479474354
172.84211851701693, -10.080779703925318
142.67873060759345, 31.96659599861345
172.77938791328756, -10.125639103784765
142.61600000386412, 31.921736598754002
172.7615167094177, -10.233229107373564
142.5084100002753, 31.939607802623897
172.69878610568833, -10.278088507233026
142.4008199966865, 31.95747900649379
172.63605550195896, -10.322947907092487
142.29322999309767, 31.975350210363718
172.5733248982296, -10.36780730695192
142.2304993893683, 31.930490810504256
172.5554536943597, -10.475397310540746
142.1229093857795, 31.94836201437415
172.49272309063036, -10.520256710400208
142.0153193821907, 31.96623321824404
172.429992486901, -10.56511611025967
141.95258877846135, 31.92137381838459
172.4121212830311, -10.672706113848468
141.84499877487252, 31.939245022254504
172.34939067930173, -10.717565513707916
141.73740877128373, 31.9571162261244
172.28666007557237, -10.762424913567378
141.62981876769493, 31.974987429994307
172.26878887170247, -10.870014917156176
141.56708816396556, 31.930128030134846
172.2060582679731, -10.914874317015638
141.45949816037674, 31.947999234004754
172.14332766424374, -10.959733716875085
141.3519081567879, 31.96587043787465
172.08059706051438, -11.004593116734547
141.28917755305858, 31.9210110380152
172.0627258566445, -11.112183120323357
141.18158754946975, 31.938882241885096
171.99999525291514, -11.157042520182818
141.1188569457404, 31.894022842025635
171.93726464918578, -11.20190192004228
141.0112669421516, 31.911894045895547
171.91939344531588, -11.309491923631079
140.9036769385628, 31.929765249765456
171.85666284158654, -11.354351323490526
140.84094633483343, 31.884905849905994
171.79393223785718, -11.399210723349988
140.7333563312446, 31.902777053775882
171.7312016341278, -11.44407012320945
140.67062572751527, 31.85791765391645
171.7133304302579, -11.551660126798247
140.56303572392645, 31.875788857786347
171.65059982652855, -11.596519526657708
140.50030512019708, 31.830929457926885
171.58786922279918, -11.64137892651717
140.3927151166083, 31.84880066179678
171.56999801892928, -11.748968930105983
140.32998451287892, 31.803941261937332
171.50726741519995, -11.79382832996543
140.2223945092901, 31.82181246580724
171.44453681147058, -11.838687729824878
140.15966390556073, 31.77695306594778
171.38180620774122, -11.88354712968434
140.05207390197194, 31.794824269817674
171.36393500387132, -11.991137133273165
139.9893432982426, 31.749964869958227
171.30120440014198, -12.035996533132613
139.88175329465378, 31.76783607382812
171.23847379641262, -12.080855932992074
139.8190226909244, 31.722976673968674
171.17574319268326, -12.125715332851522
139.71143268733562, 31.740847877838586
171.15787198881335, -12.23330533644032
139.64870208360625, 31.695988477979125
171.095141385084, -12.278164736299782
139.54111208001743, 31.71385968184902
171.03241078135463, -12.323024136159244
139.47838147628806, 31.66900028198957
170.96968017762526, -12.367883536018692
139.3707914726993, 31.68687148585948
170.9518089737554, -12.475473539607503
139.30806086896993, 31.64201208600002
170.88907837002603, -12.520332939466964
139.2004708653811, 31.659883289869914
170.82634776629666, -12.565192339326426
139.13774026165174, 31.61502389001048
170.76361716256733, -12.61005173918586
139.03015025806295, 31.63289509388037
170.7457459586974, -12.717641742774672
138.96741965433358, 31.58803569402091
170.68301535496803, -12.762501142634134
138.85982965074479, 31.605906897890804
170.6202847512387, -12.807360542493596
138.79709904701542, 31.561047498031357
